https://www.gub.uy//presidencia/comunicacion/noticias/inau-abrio-caif-anambe-asistira-96-ninos-ciudad-del-plata,17000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/inju-presento-acciones-para-abordar-tematicas-salud-mental-jovenes,8000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/3500-beneficiarios-del-mides-accederan-capacitacion-habilidades-laborales,3500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/3500-beneficiarios-del-mides-accederan-capacitacion-habilidades-laborales,2800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/canciller-bustillo-represento-uruguay-77a-asamblea-general-naciones-unidas,1325,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/vigesimo-octava-edicion-del-encuentro-patriarca-reunio-350-aparcerias-8000,8000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/cruz-roja-inauguro-filial-canelones-aportes-del-mtop-2-millones-pesos,4500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/alvaro-delgado-asistio-celebracion-del-169-aniversario-asociacion-espanola,2000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/direccion-apoyo-liberado-alcanzo-314-cupos-laborales-destinados-exreclusos,6000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/direccion-apoyo-liberado-alcanzo-314-cupos-laborales-destinados-exreclusos,7000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-incentiva-deporte-para-insercion-reclusos-comunidad,1700,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-incentiva-deporte-para-insercion-reclusos-comunidad,1300,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/hogar-melo-capacidad-para-65-adultos-mayores-dispone-nuevas-instalaciones,2400,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/hogar-melo-capacidad-para-65-adultos-mayores-dispone-nuevas-instalaciones,4000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/inversion-casi-3-millones-dolares-permitira-relocalizar-100-personas,2800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/presidente-republica-encabezo-acto-clausura-expo-prado-2022,14500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/presidente-republica-encabezo-acto-clausura-expo-prado-2022,11000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/presidente-republica-encabezo-acto-clausura-expo-prado-2022,20000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-inauguro-obras-infraestructura-instituciones-paysandu-18000000,18000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-inauguro-obras-infraestructura-instituciones-paysandu-18000000,3000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-inauguro-obras-infraestructura-instituciones-paysandu-18000000,4500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-inauguro-obras-infraestructura-instituciones-paysandu-18000000,3300,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-inauguro-obras-infraestructura-instituciones-paysandu-18000000,3500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-inauguro-obras-infraestructura-instituciones-paysandu-18000000,4020,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-inauguro-obras-infraestructura-instituciones-paysandu-18000000,7954,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/inversion-del-gobierno-permitira-construccion-hogar-para-personas,4500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/inversion-del-gobierno-permitira-construccion-hogar-para-personas,2600,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/inversion-del-gobierno-permitira-construccion-hogar-para-personas,1100,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/16000-hogares-mantuvieron-asignacion-familiar-tras-eliminacion-del-tope,16000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/16000-hogares-mantuvieron-asignacion-familiar-tras-eliminacion-del-tope,16106,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mevir-entrego-12-viviendas-localidad-palmas,1000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-presencio-ceremonia-68-aniversario-policia-caminera,9000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/sector-agropecuario-representa-50-del-portafolio-creditos-del-brou,1400,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ministerios-ambiente-ganaderia-firmaron-dos-acuerdos-para-preservar-recursos,4850,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-inauguro-obras-policlinica-asse-villa-constitucion,1400,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-inauguro-obras-policlinica-asse-villa-constitucion,7366,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-inauguro-obras-policlinica-asse-villa-constitucion,4000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-inauguro-obras-policlinica-asse-villa-constitucion,2500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ute-instalara-37-totems-varios-puntos-del-pais-para-realizar-tramites,1000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-gobernantes-deben-manejar-fondos-publicos-forma-austera-justa,1600,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-gobernantes-deben-manejar-fondos-publicos-forma-austera-justa,14000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ancap-proyecta-zafra-record-8300-kilos-azucar-hectarea-bella-union,8300,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ancap-proyecta-zafra-record-8300-kilos-azucar-hectarea-bella-union,8300,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ancap-proyecta-zafra-record-8300-kilos-azucar-hectarea-bella-union,7900,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ancap-proyecta-zafra-record-8300-kilos-azucar-hectarea-bella-union,2500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/anep-inauguro-tres-centros-educativos-inicial-primaria-salto,3027,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/comision-interministerial-tango-candombe-premio-propuestas-artisticas-1800000,1800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mgap-ambiente-financiaran-gestion-efluentes-200-tambos-cuenca-del-rio-santa,14000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mgap-ambiente-financiaran-gestion-efluentes-200-tambos-cuenca-del-rio-santa,16000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mgap-ambiente-financiaran-gestion-efluentes-200-tambos-cuenca-del-rio-santa,1100,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/capitan-miranda-recibio-visita-140000-personas-siete-meses-navegacion,19480,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/setenta-familias-flores-fueron-incorporadas-red-electrica,10800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/setenta-familias-flores-fueron-incorporadas-red-electrica,15000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/interior-desarticulo-58-bocas-venta-drogas-entre-julio-agosto,18500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/rendicion-cuentas-preve-aumento-1500-millones-dolares-entre-2022-2024,1500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/rendicion-cuentas-preve-aumento-1500-millones-dolares-entre-2022-2024,1500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/centro-tiburcio-cachon-recibe-inversion-20-millones-pesos-reacondicionamiento,1237,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/centro-tiburcio-cachon-recibe-inversion-20-millones-pesos-reacondicionamiento,1237,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-reconocio-organizaciones-implementaron-medidas-eficiencia,5000,MencionPorNumero
